# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TMPRSS9	ENSG00000178297	ENST00000332578	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMPRSS9	ENSG00000178297	ENST00000395264	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMPRSS9	ENSG00000178297	ENST00000587863	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMPRSS9	ENSG00000178297	ENST00000613480	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMTC1	ENSG00000133687	ENST00000256062	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMTC1	ENSG00000133687	ENST00000539277	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMTC1	ENSG00000133687	ENST00000551659	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMTC1	ENSG00000133687	ENST00000552618	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMTC1	ENSG00000133687	ENST00000553189	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMTC2	ENSG00000179104	ENST00000321196	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMTC2	ENSG00000179104	ENST00000546590	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMTC2	ENSG00000179104	ENST00000548305	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMTC2	ENSG00000179104	ENST00000549919	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMTC2	ENSG00000179104	ENST00000551915	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000278422	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000378312	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000524972	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000525035	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000528042	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000528110	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000529403	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000530114	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2	ENSG00000213593	ENST00000533602	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMX2-CTNND1	ENSG00000254462	ENST00000528395	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNC	ENSG00000041982	ENST00000350763	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNC	ENSG00000041982	ENST00000423613	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNC	ENSG00000041982	ENST00000534839	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNC	ENSG00000041982	ENST00000535648	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNFAIP8L3	ENSG00000183578	ENST00000327536	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TNFAIP8L3	ENSG00000183578	ENST00000637513	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TNFRSF10D	ENSG00000173530	ENST00000312584	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TNFRSF11A	ENSG00000141655	ENST00000269485	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF11A	ENSG00000141655	ENST00000586569	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF11A	ENSG00000141655	ENST00000616710	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF11A	ENSG00000141655	ENST00000617039	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF11B	ENSG00000164761	ENST00000297350	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TNFRSF11B	ENSG00000164761	ENST00000517352	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TNFRSF11B	ENSG00000164761	ENST00000521597	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000315050	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000389378	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000517504	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TNIP1	ENSG00000145901	ENST00000518977	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000519339	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000520931	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000521423	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000521591	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000521782	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000522100	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000522226	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000523200	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000523338	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000524280	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000610535	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNIP1	ENSG00000145901	ENST00000610874	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNKS2	ENSG00000107854	ENST00000371627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TNKS2-AS1	ENSG00000228701	ENST00000432246	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNKS2-AS1	ENSG00000228701	ENST00000432938	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNN	ENSG00000120332	ENST00000239462	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TNN	ENSG00000120332	ENST00000621086	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TNN	ENSG00000120332	ENST00000622870	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TNNI3K	ENSG00000116783	ENST00000326637	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNRC6C	ENSG00000078687	ENST00000301624	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNRC6C	ENSG00000078687	ENST00000335749	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNRC6C	ENSG00000078687	ENST00000585438	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNRC6C	ENSG00000078687	ENST00000587990	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TNRC6C	ENSG00000078687	ENST00000588061	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNRC6C	ENSG00000078687	ENST00000588847	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNRC6C	ENSG00000078687	ENST00000591851	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
TNRC6C	ENSG00000078687	ENST00000636222	protein_coding	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
TNS3	ENSG00000136205	ENST00000311160	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TNS3	ENSG00000136205	ENST00000442536	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TNS3	ENSG00000136205	ENST00000450444	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TNS3	ENSG00000136205	ENST00000457718	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TNS3	ENSG00000136205	ENST00000458317	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TNS3	ENSG00000136205	ENST00000469470	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
TNS3	ENSG00000136205	ENST00000485555	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TOM1L1	ENSG00000141198	ENST00000348161	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOM1L1	ENSG00000141198	ENST00000445275	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOM1L1	ENSG00000141198	ENST00000536554	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOM1L1	ENSG00000141198	ENST00000571319	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOM1L1	ENSG00000141198	ENST00000572158	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOM1L1	ENSG00000141198	ENST00000574318	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOM1L1	ENSG00000141198	ENST00000574653	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOM1L1	ENSG00000141198	ENST00000575882	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOMM22P5	ENSG00000225155	ENST00000416399	processed_pseudogene	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TOR1AIP1	ENSG00000143337	ENST00000435319	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TOR1AIP1	ENSG00000143337	ENST00000606911	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TOR1AIP2	ENSG00000169905	ENST00000367612	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOR1AIP2	ENSG00000169905	ENST00000482587	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TOR1AIP2	ENSG00000169905	ENST00000495650	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TOR1AIP2	ENSG00000169905	ENST00000609928	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOX	ENSG00000198846	ENST00000361421	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TOX2	ENSG00000124191	ENST00000341197	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOX2	ENSG00000124191	ENST00000358131	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOX2	ENSG00000124191	ENST00000372999	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOX2	ENSG00000124191	ENST00000413823	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TOX2	ENSG00000124191	ENST00000423191	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOX2	ENSG00000124191	ENST00000435864	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TOX4	ENSG00000092203	ENST00000448790	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TOX4	ENSG00000092203	ENST00000455393	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TOX4	ENSG00000092203	ENST00000613005	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TOX4	ENSG00000092203	ENST00000613569	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000263801	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000382039	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000382044	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000411772	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000413546	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000414758	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000450115	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000480860	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000572085	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TP53BP1	ENSG00000067369	ENST00000605155	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP2	ENSG00000143514	ENST00000343537	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP2	ENSG00000143514	ENST00000391878	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP2	ENSG00000143514	ENST00000465119	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP2	ENSG00000143514	ENST00000472180	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP2	ENSG00000143514	ENST00000473135	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP53BP2	ENSG00000143514	ENST00000496282	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TP63	ENSG00000073282	ENST00000264731	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000320472	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000354600	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000392460	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000392461	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000392463	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000418709	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000434928	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000437221	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000440651	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000449992	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000456148	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000460036	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP63	ENSG00000073282	ENST00000486398	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TP73-AS1	ENSG00000227372	ENST00000418088	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP73-AS1	ENSG00000227372	ENST00000423764	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP73-AS1	ENSG00000227372	ENST00000452079	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP73-AS1	ENSG00000227372	ENST00000587071	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TP73-AS1	ENSG00000227372	ENST00000608600	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP73-AS1	ENSG00000227372	ENST00000624948	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP73-AS1	ENSG00000227372	ENST00000636630	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TP73-AS1	ENSG00000227372	ENST00000637775	unitary_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPCN2	ENSG00000162341	ENST00000637084	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPGS1	ENSG00000141933	ENST00000359315	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TPGS1	ENSG00000141933	ENST00000588278	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TPH2	ENSG00000139287	ENST00000333850	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPH2	ENSG00000139287	ENST00000547278	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPH2	ENSG00000139287	ENST00000547348	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPH2	ENSG00000139287	ENST00000550403	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPH2	ENSG00000139287	ENST00000551074	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPK1	ENSG00000196511	ENST00000360057	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPK1	ENSG00000196511	ENST00000378098	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPK1	ENSG00000196511	ENST00000378099	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPK1	ENSG00000196511	ENST00000552881	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRG1	ENSG00000188001	ENST00000345063	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRG1	ENSG00000188001	ENST00000412373	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TPRG1	ENSG00000188001	ENST00000433971	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TPRG1	ENSG00000188001	ENST00000460613	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TPRG1	ENSG00000188001	ENST00000496671	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRXL	ENSG00000180438	ENST00000326972	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRXL	ENSG00000180438	ENST00000524375	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRXL	ENSG00000180438	ENST00000529129	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRXL	ENSG00000180438	ENST00000530586	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRXL	ENSG00000180438	ENST00000532753	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPRXL	ENSG00000180438	ENST00000532880	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPSD1	ENSG00000095917	ENST00000211076	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPSD1	ENSG00000095917	ENST00000397534	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPST1	ENSG00000169902	ENST00000490159	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPTE2P5	ENSG00000168852	ENST00000379515	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPTE2P5	ENSG00000168852	ENST00000633547	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TPTE2P6	ENSG00000205822	ENST00000445572	transcribed_unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TRAC	ENSG00000277734	ENST00000637010	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3	ENSG00000131323	ENST00000347662	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3	ENSG00000131323	ENST00000351691	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3	ENSG00000131323	ENST00000392745	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3	ENSG00000131323	ENST00000539721	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3	ENSG00000131323	ENST00000560371	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3	ENSG00000131323	ENST00000560463	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3IP2	ENSG00000056972	ENST00000340026	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3IP2	ENSG00000056972	ENST00000359831	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3IP2	ENSG00000056972	ENST00000368761	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3IP2	ENSG00000056972	ENST00000392556	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3IP2	ENSG00000056972	ENST00000528599	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3IP2	ENSG00000056972	ENST00000532708	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF3IP2-AS1	ENSG00000231889	ENST00000532353	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF6	ENSG00000175104	ENST00000348124	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF6	ENSG00000175104	ENST00000526995	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAPPC10	ENSG00000160218	ENST00000291574	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAPPC10	ENSG00000160218	ENST00000422875	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAPPC10	ENSG00000160218	ENST00000461889	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAPPC10	ENSG00000160218	ENST00000481460	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAPPC12	ENSG00000171853	ENST00000324266	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000382110	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000415624	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000416918	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000417243	nonsense_mediated_decay	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000433382	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000437733	nonsense_mediated_decay	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000452495	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000461577	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000469400	processed_transcript	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000473348	processed_transcript	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000489032	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000493792	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12	ENSG00000171853	ENST00000497597	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
TRAPPC12-AS1	ENSG00000225234	ENST00000453806	antisense	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0
TRAPPC8	ENSG00000153339	ENST00000283351	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAPPC8	ENSG00000153339	ENST00000580104	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAPPC8	ENSG00000153339	ENST00000581057	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAPPC8	ENSG00000153339	ENST00000582509	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAPPC8	ENSG00000153339	ENST00000582539	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAPPC8	ENSG00000153339	ENST00000584604	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAPPC9	ENSG00000167632	ENST00000389328	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TRAPPC9	ENSG00000167632	ENST00000438773	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
